country,year
18 мая 2016 года  — настоящее время,
,
22 декабря 2015 года  — настоящее время,
,
2017 год  — настоящее время2018 год  — настоящее время2018 год  — настоящее время,
30 июня 1998 года  — 30 августа 2004 года,
5 декабря 2016 года  — 5 декабря 2022 года,
1 ноября 2017 года  — 23 июля 2024 года,
12 мая 2017 года  — настоящее время,
,
,
,
24 июня 2017 года  — настоящее время28 октября 2021 года  — 1 декабря 2021 года,
2014 год  — настоящее время25 мая 2016 года  — настоящее время10 июля 2017 года  — настоящее время,
,
10 февраля 2017 года  — настоящее время10 октября 2018 года  — настоящее время27 июня 2020 года  — 27 августа 2021 года26 апреля 2021 года  — настоящее время,
1 марта 2017 года  — 16 ноября 2022 года,
23 февраля 2018 года  — настоящее время,11 октября 2020 года  — 13 декабря 2020 года
country
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
6 июня 1965 года  — 27 июня 1966 года
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
15 апреля 1962 года  — 15 января 1969 года
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1964 год  — 1967 год
""
июль 1966 года — октябрь 1967 года
19 июля 1964 года  — 1981 год10 августа 1967 года  — 5 марта 1970 года25 сентября 2015 года  — 2015 год2015 год  — настоящее время
1964 год  — 1966 год
""
""
1964 год  — 1973 год
""
""
""
1950 год  — 1954 год
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
